case,mode,message_id,source_node,destination_topic,allowed,acted_upon,acl_latency_us,rejection_reason,timestamp_ns
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891121Z-000126,bantam_vendor_probe,/niryo_factory/command,False,False,161.0529,SENDER_NOT_AUTHORIZED,1782168326914076991
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891148Z-000127,bantam_vendor_probe,/niryo_factory/command,False,False,172.088,SENDER_NOT_AUTHORIZED,1782168326914081391
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891173Z-000128,bantam_vendor_probe,/niryo_factory/command,False,False,151.2051,SENDER_NOT_AUTHORIZED,1782168326914086140
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891202Z-000129,bantam_vendor_probe,/niryo_factory/command,False,False,153.9991,SENDER_NOT_AUTHORIZED,1782168326914090890
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891237Z-000130,bantam_vendor_probe,/niryo_factory/command,False,False,150.228,SENDER_NOT_AUTHORIZED,1782168326914106534
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891265Z-000131,bantam_vendor_probe,/niryo_factory/command,False,False,146.3869,SENDER_NOT_AUTHORIZED,1782168326914111423
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891302Z-000132,bantam_vendor_probe,/niryo_factory/command,False,False,152.812,SENDER_NOT_AUTHORIZED,1782168326914116242
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891331Z-000133,bantam_vendor_probe,/niryo_factory/command,False,False,300.7341,SENDER_NOT_AUTHORIZED,1782168326914120502
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891367Z-000134,bantam_vendor_probe,/niryo_factory/command,False,False,160.565,SENDER_NOT_AUTHORIZED,1782168326914123785
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891395Z-000135,bantam_vendor_probe,/niryo_factory/command,False,False,145.269,SENDER_NOT_AUTHORIZED,1782168326914128394
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891431Z-000136,bantam_vendor_probe,/niryo_factory/command,False,False,167.059,SENDER_NOT_AUTHORIZED,1782168326914133143
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891462Z-000137,bantam_vendor_probe,/niryo_factory/command,False,False,206.17,SENDER_NOT_AUTHORIZED,1782168326914135518
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891496Z-000138,bantam_vendor_probe,/niryo_factory/command,False,False,296.4051,SENDER_NOT_AUTHORIZED,1782168326914139289
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891527Z-000139,bantam_vendor_probe,/niryo_factory/command,False,False,274.753,SENDER_NOT_AUTHORIZED,1782168326914142642
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891566Z-000140,bantam_vendor_probe,/niryo_factory/command,False,False,250.519,SENDER_NOT_AUTHORIZED,1782168326914146064
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891600Z-000141,bantam_vendor_probe,/niryo_factory/command,False,False,253.313,SENDER_NOT_AUTHORIZED,1782168326914150324
